ID_Gireve_Zone;Nom_Enseigne_dexploitation;Nom_Zone;Libelle_Affichable;ID_Exploitant_Zone;ID_eMI3_Zone;Agregateur;Id_Agregateur;Nom_Exploitant_Technique;ID_eMI3_Exploitant_T;Nom_Exploitant_Proprietaire;ID_eMI3_Exploitant_P;Nom_Exploitant_Commercial;ID_eMI3_Exploitant_C;Numero_Rue;Nom_Rue;Ville;Code_Postal;Pays;Complement_Adresse;Latitude_Zone;Longitude_Zone;Etage_dimplantation_Zone;Nombre_Borne_Zone;Nombre_Parking_Zone;Accessibilite_Zone;Type_Site_dimplantation_Zone;Statut_activite_Zone;Latitude_Entree_Zone;Longitude_Entree_Zone;Numero_Tel_Zone;Identifiant_GRD_du_PDL;Commentaire_Acces;Horaires_Geres;24/24;Ouverture_Lundi;Fermeture_Lundi;Ouverture_Mardi;Fermeture_Mardi;Ouverture_Mercredi;Fermeture_Mercredi;Ouverture_Jeudi;Fermeture_Jeudi;Ouverture_Vendredi;Fermeture_Vendredi;Ouverture_Samedi;Fermeture_Samedi;Ouverture_Dimanche;Fermeture_Dimanche;ID_Audit;Auteur_Audit;Informations_Audit;Date_Audit;ID_Gireve_Borne;ID_Exploitant_Borne;Identifiant_visuel_Borne;Nombre_PointsdeCharge_Borne;Borne_communiquante;Fabricant_Borne;Modele_Borne;Type_acces_Borne;Mode_authentification;Langue_Borne;Commentaire;Mode_paiement;Commentaires_paiement;ID_Gireve_Point;IDExt_Point;Identifiant_pt_charge;Identifiant_visuel_pt_charge;Comptage_Type;Type_Courant;Nombre_prises;Puissance_Max;Label_certification;Roamable;ID_Gireve_Groupe;Service_Name;Nom_Type_Prise1;Intensite_Prise1;Nom_Type_Prise2;Intensite_Prise2;Nom_Type_Prise3;Intensite_Prise3;Nom_Type_Prise4;Intensite_Prise4;Nom_Type_Prise5;Intensite_Prise5
393404;BEST WESTERN;BEST WESTERN/FR*XXX*PBESTWESTERN20090*1;Best Western Ajaccio;FR*XXX*PBESTWESTERN20090*1;FR*XXX*PBESTWESTERN20090*1;;;Driveco | XX*DRV;XX*DRV;Best Western Ajaccio;;;;20;Boulevard Georges Pompidou;Ajaccio;20090;FR;;41.933909;8.756840;0;1;6;1;1;2;41.933909;8.756840;;;;1;0;;;;;;;;;;;;;;;;;;;515159;FR*XXX*PBESTWESTERN20090*1-B1;;6;2;;;1;100|13|5;fr;;2|3;;939557;ZChargePoint2416;FR*XXX*E10885*P2;10885;0;1;1;7.400;;0;Driveco*E1;;8;32;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939560;ZChargePoint668;FR*XXX*EGIRVATMX029B9E*P1;girvatmx029b9e;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939563;ZChargePoint669;FR*XXX*EGIRVATMX029B9E*P2;girvatmx029b9e;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939566;ZChargePoint670;FR*XXX*EGIRVATMX029B9E*P3;girvatmx029b9e;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939569;ZChargePoint671;FR*XXX*EGIRVATMX029B9E*P4;girvatmx029b9e;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939572;ZChargePoint654;FR*XXX*EGIRVATMX029EFB*P1;girvatmx029efb;0;2;1;22.000;;0;;;9;32;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939575;ZChargePoint655;FR*XXX*EGIRVATMX029EFB*P2;girvatmx029efb;0;2;1;22.000;;0;;;9;32;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939578;ZChargePoint656;FR*XXX*EGIRVATMX02B1BD*P1;girvatmx02b1bd;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939581;ZChargePoint657;FR*XXX*EGIRVATMX02B1BD*P2;girvatmx02b1bd;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939584;ZChargePoint658;FR*XXX*EGIRVATMX02B1BD*P3;girvatmx02b1bd;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939587;ZChargePoint659;FR*XXX*EGIRVATMX02B1BD*P4;girvatmx02b1bd;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939590;ZChargePoint660;FR*XXX*EGIRVATMX02B1BD*P5;girvatmx02b1bd;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939593;ZChargePoint661;FR*XXX*EGIRVATMX02B1BD*P6;girvatmx02b1bd;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939596;ZChargePoint600;FR*XXX*EGIRVATMX030AC4*P1;girvatmx030ac4;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939599;ZChargePoint601;FR*XXX*EGIRVATMX030AC4*P2;girvatmx030ac4;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939602;ZChargePoint602;FR*XXX*EGIRVATMX030AC4*P3;girvatmx030ac4;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939605;ZChargePoint662;FR*XXX*EGIRVATMX030AC5*P1;girvatmx030ac5;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939608;ZChargePoint663;FR*XXX*EGIRVATMX030AC5*P2;girvatmx030ac5;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939611;ZChargePoint664;FR*XXX*EGIRVATMX030AC5*P3;girvatmx030ac5;0;1;1;3.700;;0;;;8;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939614;ZChargePoint665;FR*XXX*EGIRVATMX030AC5*P4;girvatmx030ac5;0;1;1;3.700;;0;;;17;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939617;ZChargePoint666;FR*XXX*EGIRVATMX030AC5*P5;girvatmx030ac5;0;1;1;3.700;;0;;;17;16;;;;;;;;
393407;Bethune - Hôtel communautaire;Bethune - Hôtel communautaire/FR*XXX*PBETHUNE62400*P1;Bethune - Hôtel communautaire;FR*XXX*PBETHUNE62400*P1;FR*XXX*PBETHUNE62400*P1;;;Driveco | XX*DRV;XX*DRV;Bethune - Hôtel communautaire;;;;100;Avenue de Londres;Béthune;62400;FR;;50.515717;2.627106;0;1;21;1;5;2;50.515717;2.627106;;;;1;0;;;;;;;;;;;;;;;;;;;515162;FR*XXX*PBETHUNE62400*P1-B1;;21;2;;;1;100|13|5;fr;;2|3;;939620;ZChargePoint667;FR*XXX*EGIRVATMX030AC5*P6;girvatmx030ac5;0;1;1;3.700;;0;;;8;16;;;;;;;;
393410;concession HYUNDAI;concession HYUNDAI/FR*XXX*PBARBIERHYUNDAILAROCHELLE17285*1;Hyundai La Rochelle;FR*XXX*PBARBIERHYUNDAILAROCHELLE17285*1;FR*XXX*PBARBIERHYUNDAILAROCHELLE17285*1;;;Driveco | XX*DRV;XX*DRV;Hyundai La Rochelle;;;;06-juil;Impasse de Pologne;Puilboreau;17138;FR;;46.179316;-1.101692;0;1;2;1;1;2;46.179316;-1.101692;;;;1;0;;;;;;;;;;;;;;;;;;;515165;FR*XXX*PBARBIERHYUNDAILAROCHELLE17285*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;976706;ZChargePoint2606;FR*XXX*ECO2021AL004*P1;CO2021AL004;0;3;2;50.000;;0;Driveco*TD1;;22;100;23;100;;;;;;
393410;concession HYUNDAI;concession HYUNDAI/FR*XXX*PBARBIERHYUNDAILAROCHELLE17285*1;Hyundai La Rochelle;FR*XXX*PBARBIERHYUNDAILAROCHELLE17285*1;FR*XXX*PBARBIERHYUNDAILAROCHELLE17285*1;;;Driveco | XX*DRV;XX*DRV;Hyundai La Rochelle;;;;06-juil;Impasse de Pologne;Puilboreau;17138;FR;;46.179316;-1.101692;0;1;2;1;1;2;46.179316;-1.101692;;;;1;0;;;;;;;;;;;;;;;;;;;515165;FR*XXX*PBARBIERHYUNDAILAROCHELLE17285*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;976709;ZChargePoint2607;FR*XXX*ECO2021AL004*P2;CO2021AL004;0;2;1;22.000;;0;Driveco*TD1;;9;32;;;;;;;;
393413;Concessionnaire RENAULT;Concessionnaire RENAULT/FR*XXX*PGRILLOT25250*1;Grillot automobiles;FR*XXX*PGRILLOT25250*1;FR*XXX*PGRILLOT25250*1;;;Driveco | XX*DRV;XX*DRV;Grillot automobiles;;;;;Rue de la Poussoure;L'Isle-sur-le-Doubs;25250;FR;;47.436515;6.583932;0;1;2;1;1;2;47.436515;6.583932;;;;1;0;;;;;;;;;;;;;;;;;;;515168;FR*XXX*PGRILLOT25250*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939629;ZChargePoint2612;FR*XXX*E10946*P1;10946;0;2;2;22.000;;0;Driveco*TD1;;4;16;9;32;;;;;;
393413;Concessionnaire RENAULT;Concessionnaire RENAULT/FR*XXX*PGRILLOT25250*1;Grillot automobiles;FR*XXX*PGRILLOT25250*1;FR*XXX*PGRILLOT25250*1;;;Driveco | XX*DRV;XX*DRV;Grillot automobiles;;;;;Rue de la Poussoure;L'Isle-sur-le-Doubs;25250;FR;;47.436515;6.583932;0;1;2;1;1;2;47.436515;6.583932;;;;1;0;;;;;;;;;;;;;;;;;;;515168;FR*XXX*PGRILLOT25250*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939632;ZChargePoint2613;FR*XXX*E10946*P2;10946;0;2;1;22.000;;0;Driveco*TD1;;9;32;;;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939635;ZChargePoint2516;FR*XXX*E10915*P1;10915;0;2;2;22.000;;0;Driveco*TSD1;;4;16;9;32;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939638;ZChargePoint2517;FR*XXX*E10915*P2;10915;0;2;1;22.000;;0;Driveco*TSD1;;9;32;;;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939641;ZChargePoint2514;FR*XXX*E10916*P1;10916;0;2;2;22.000;;0;Driveco*TSD1;;4;16;9;32;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939644;ZChargePoint2515;FR*XXX*E10916*P2;10916;0;2;1;22.000;;0;Driveco*TSD1;;9;32;;;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939647;ZChargePoint2512;FR*XXX*E10917*P1;10917;0;2;2;22.000;;0;Driveco*TSD1;;4;16;9;32;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939650;ZChargePoint2513;FR*XXX*E10917*P2;10917;0;2;1;22.000;;0;Driveco*TSD1;;9;32;;;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939653;ZChargePoint2520;FR*XXX*E10918*P1;10918;0;2;2;22.000;;0;Driveco*TSD1;;4;16;9;32;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939656;ZChargePoint2521;FR*XXX*E10918*P2;10918;0;2;1;22.000;;0;Driveco*TSD1;;9;32;;;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939659;ZChargePoint2518;FR*XXX*E10919*P1;10919;0;2;2;22.000;;0;Driveco*TSD1;;4;16;9;32;;;;;;
393416;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO75016*1;Volvo Paris 16;FR*XXX*PACTENAVOLVO75016*1;FR*XXX*PACTENAVOLVO75016*1;;;Driveco | XX*DRV;XX*DRV;Volvo Paris 16;;;;56;Avenue de Versailles;Paris;75016;FR;;48.848209;2.274187;0;1;10;1;1;2;48.848209;2.274187;;;;1;0;;;;;;;;;;;;;;;;;;;515171;FR*XXX*PACTENAVOLVO75016*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939662;ZChargePoint2519;FR*XXX*E10919*P2;10919;0;2;1;22.000;;0;Driveco*TSD1;;9;32;;;;;;;;
393419;concessionnaire VOLVO;concessionnaire VOLVO/FR*XXX*PACTENAVOLVO78000*1;Volvo Versailles;FR*XXX*PACTENAVOLVO78000*1;FR*XXX*PACTENAVOLVO78000*1;;;Driveco | XX*DRV;XX*DRV;Volvo Versailles;;;;47;Rue des Chantiers;Versailles;78000;FR;;48.794508;2.141475;0;1;1;1;1;2;48.794508;2.141475;;;;1;0;;;;;;;;;;;;;;;;;;;515174;FR*XXX*PACTENAVOLVO78000*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939665;ZChargePoint2525;FR*XXX*E21091683*P1;21091683;0;1;1;7.400;;0;;;8;32;;;;;;;;
